1178118568 	 2007-5-2:	 1931 	21.50522494316101
1178204968 	 2007-5-3:	 3384 	21.36962103843689
1178291368 	 2007-5-4:	 5499 	20.989497900009155
1178377768 	 2007-5-5:	 7751 	20.819342136383057
1178464168 	 2007-5-6:	 9914 	20.54066514968872
1178550568 	 2007-5-7:	 12084 	20.417900800704956
1178636968 	 2007-5-8:	 14264 	20.17629885673523
1178723368 	 2007-5-9:	 16467 	19.990583181381226
1178809768 	 2007-5-10:	 17136 	19.980245113372803



compute_time: 63.97853899002075
